DATE,VALUE,CODE
2002-01-01,6124748,PA
2002-04-01,6263416,PA
2002-07-01,6345552,PA
2002-10-01,6404192,PA
2003-01-01,6475028,PA
2003-04-01,6492912,PA
2003-07-01,6520860,PA
2003-10-01,6784372,PA
2004-01-01,6695628,PA
2004-04-01,6864204,PA
2004-07-01,6968752,PA
2004-10-01,7027808,PA
2005-01-01,7083640,PA
2005-04-01,7176240,PA
2005-07-01,7291496,PA
2005-10-01,7322304,PA
2006-01-01,7464176,PA
2006-04-01,7682952,PA
2006-07-01,7704496,PA
2006-10-01,7766828,PA
2007-01-01,7918472,PA
2007-04-01,7967180,PA
2007-07-01,8149748,PA
2007-10-01,8242868,PA
2008-01-01,8423204,PA
2008-04-01,8487636,PA
2008-07-01,8749696,PA
2008-10-01,8872912,PA
2009-01-01,8956676,PA
2009-04-01,9042428,PA
2009-07-01,9052956,PA
2009-10-01,9258236,PA
2010-01-01,9246916,PA
2010-04-01,9387704,PA
2010-07-01,9549016,PA
2010-10-01,9532508,PA
2011-01-01,9707724,PA
2011-04-01,9745872,PA
2011-07-01,9789568,PA
2011-10-01,9806768,PA
2012-01-01,9901984,PA
2012-04-01,9978144,PA
2012-07-01,10116480,PA
2012-10-01,10292332,PA
2013-01-01,10166932,PA
2013-04-01,10396844,PA
2013-07-01,10405268,PA
2013-10-01,10584876,PA
2014-01-01,10566112,PA
2014-04-01,10591672,PA
2014-07-01,10631196,PA
2014-10-01,10706136,PA
2015-01-01,10834700,PA
2015-04-01,10895908,PA
2015-07-01,10973640,PA
2015-10-01,11189360,PA
2016-01-01,11324836,PA
2016-04-01,11559100,PA
2016-07-01,11624696,PA
2016-10-01,11679772,PA
2017-01-01,11884264,PA
2017-04-01,11882068,PA
2017-07-01,12077724,PA
2017-10-01,12150076,PA
2018-01-01,12394352,PA
2018-04-01,12546832,PA
2018-07-01,12585168,PA
2018-10-01,12832044,PA
2019-01-01,12842552,PA
2019-04-01,12962644,PA
2019-07-01,13123632,PA
2019-10-01,13393928,PA
2020-01-01,13413492,PA
2020-04-01,13119896,PA
2020-07-01,13103016,PA
2020-10-01,13256848,PA
2021-01-01,13438500,PA
2021-04-01,13624216,PA
2021-07-01,13649612,PA
2021-10-01,14040996,PA
2022-01-01,14025480,PA
2022-04-01,14308424,PA
2022-07-01,14746004,PA
2022-10-01,14755076,PA
2023-01-01,15107360,PA
2023-04-01,15038060,PA
2023-07-01,15306220,PA
2023-10-01,15606480,PA
2024-01-01,15744303,PA
2024-04-01,16039300,PA
2024-07-01,16284719,PA
2024-10-01,16426823,PA
1998-01-01,462016,RI
1998-04-01,463720,RI
1998-07-01,480312,RI
1998-10-01,490520,RI
1999-01-01,489588,RI
1999-04-01,504968,RI
1999-07-01,524008,RI
1999-10-01,514864,RI
2000-01-01,539908,RI
2000-04-01,546220,RI
2000-07-01,551736,RI
2000-10-01,567296,RI
2001-01-01,567400,RI
2001-04-01,599716,RI
2001-07-01,596284,RI
2001-10-01,614524,RI
2002-01-01,629536,RI
2002-04-01,643160,RI
2002-07-01,657640,RI
2002-10-01,647756,RI
2003-01-01,671448,RI
2003-04-01,664008,RI
2003-07-01,675672,RI
2003-10-01,696356,RI
2004-01-01,699920,RI
2004-04-01,724108,RI
2004-07-01,736268,RI
2004-10-01,732544,RI
2005-01-01,749640,RI
2005-04-01,763908,RI
2005-07-01,766580,RI
2005-10-01,780376,RI
2006-01-01,801756,RI
2006-04-01,810416,RI
2006-07-01,824768,RI
2006-10-01,834264,RI
2007-01-01,859156,RI
2007-04-01,860952,RI
2007-07-01,882204,RI
2007-10-01,896936,RI
2008-01-01,910948,RI
2008-04-01,914964,RI
2008-07-01,941832,RI
2008-10-01,953600,RI
2009-01-01,954152,RI
2009-04-01,960280,RI
2009-07-01,954120,RI
2009-10-01,953764,RI
2010-01-01,958988,RI
2010-04-01,1015052,RI
2010-07-01,994940,RI
2010-10-01,974256,RI
2011-01-01,995816,RI
2011-04-01,989720,RI
2011-07-01,1018588,RI
2011-10-01,1037308,RI
2012-01-01,1004116,RI
2012-04-01,998436,RI
2012-07-01,968592,RI
2012-10-01,985980,RI
2013-01-01,1010024,RI
2013-04-01,1035936,RI
2013-07-01,1031908,RI
2013-10-01,1046104,RI
2014-01-01,1072600,RI
2014-04-01,1056964,RI
2014-07-01,1090560,RI
2014-10-01,1095720,RI
2015-01-01,1101136,RI
2015-04-01,1118048,RI
2015-07-01,1126116,RI
2015-10-01,1116968,RI
2016-01-01,1106112,RI
2016-04-01,1108248,RI
2016-07-01,1077600,RI
2016-10-01,1072620,RI
2017-01-01,1130004,RI
2017-04-01,1125212,RI
2017-07-01,1157952,RI
2017-10-01,1204088,RI
2018-01-01,1206616,RI
2018-04-01,1224704,RI
2018-07-01,1232164,RI
2018-10-01,1252068,RI
2019-01-01,1264000,RI
2019-04-01,1273356,RI
2019-07-01,1294032,RI
2019-10-01,1308412,RI
2020-01-01,1294204,RI
2020-04-01,1264468,RI
2020-07-01,1239552,RI
2020-10-01,1270372,RI
2021-01-01,1287328,RI
2021-04-01,1307596,RI
2021-07-01,1333876,RI
2021-10-01,1368372,RI
2022-01-01,1418380,RI
2022-04-01,1413372,RI
2022-07-01,1456384,RI
2022-10-01,1480580,RI
2023-01-01,1505936,RI
2023-04-01,1517640,RI
2023-07-01,1540604,RI
2023-10-01,1580924,RI
2024-01-01,1590493,RI
2024-04-01,1638874,RI
2024-07-01,1660571,RI
2024-10-01,1661178,RI
1998-01-01,330788,SC
1998-04-01,335956,SC
1998-07-01,345588,SC
1998-10-01,351628,SC
1999-01-01,366168,SC
1999-04-01,376972,SC
1999-07-01,384824,SC
1999-10-01,396144,SC
2000-01-01,388384,SC
2000-04-01,409120,SC
2000-07-01,412160,SC
2000-10-01,429352,SC
2001-01-01,438872,SC
2001-04-01,446444,SC
2001-07-01,461240,SC
2001-10-01,478936,SC
2002-01-01,474744,SC
2002-04-01,486440,SC
2002-07-01,497404,SC
2002-10-01,507672,SC
2003-01-01,514660,SC
2003-04-01,525844,SC
2003-07-01,530588,SC
2003-10-01,538380,SC
2004-01-01,544560,SC
2004-04-01,556256,SC
2004-07-01,563324,SC
2004-10-01,565832,SC
2005-01-01,579300,SC
2005-04-01,589240,SC
2005-07-01,589780,SC
2005-10-01,603328,SC
2006-01-01,627200,SC
2006-04-01,637124,SC
2006-07-01,645804,SC
2006-10-01,656092,SC
2007-01-01,676748,SC
2007-04-01,677096,SC
2007-07-01,697160,SC
2007-10-01,710804,SC
2008-01-01,722728,SC
2008-04-01,736360,SC
2008-07-01,764924,SC
2008-10-01,765140,SC
2009-01-01,769348,SC
2009-04-01,780096,SC
2009-07-01,784328,SC
2009-10-01,788596,SC
2010-01-01,794636,SC
2010-04-01,798628,SC
2010-07-01,826952,SC
2010-10-01,820720,SC
2011-01-01,846328,SC
2011-04-01,849772,SC
2011-07-01,855760,SC
2011-10-01,865832,SC
2012-01-01,880064,SC
2012-04-01,889524,SC
2012-07-01,893780,SC
2012-10-01,908028,SC
2013-01-01,918868,SC
2013-04-01,927364,SC
2013-07-01,924264,SC
2013-10-01,936824,SC
2014-01-01,967384,SC
2014-04-01,975596,SC
2014-07-01,980960,SC
2014-10-01,998320,SC
2015-01-01,997824,SC
2015-04-01,1007832,SC
2015-07-01,1013660,SC
2015-10-01,1032276,SC
2016-01-01,1055188,SC
2016-04-01,1075972,SC
2016-07-01,1080224,SC
2016-10-01,1085476,SC
2017-01-01,1093376,SC
2017-04-01,1102692,SC
2017-07-01,1103108,SC
2017-10-01,1109472,SC
2018-01-01,1132392,SC
2018-04-01,1135188,SC
2018-07-01,1132820,SC
2018-10-01,1153084,SC
2019-01-01,1139712,SC
2019-04-01,1142792,SC
2019-07-01,1179092,SC
2019-10-01,1178128,SC
2020-01-01,1185552,SC
2020-04-01,1143156,SC
2020-07-01,1171220,SC
2020-10-01,1222796,SC
2021-01-01,1230776,SC
2021-04-01,1257960,SC
2021-07-01,1280028,SC
2021-10-01,1300392,SC
2022-01-01,1347756,SC
2022-04-01,1353744,SC
2022-07-01,1391132,SC
2022-10-01,1423812,SC
2023-01-01,1429348,SC
2023-04-01,1462040,SC
2023-07-01,1466236,SC
2023-10-01,1532900,SC
2024-01-01,1556023,SC
2024-04-01,1674503,SC
2024-07-01,1619029,SC
2024-10-01,1660050,SC
1998-01-01,91628,SD
1998-04-01,93076,SD
1998-07-01,94420,SD
1998-10-01,93316,SD
1999-01-01,100308,SD
1999-04-01,101300,SD
1999-07-01,103692,SD
1999-10-01,111388,SD
2000-01-01,111108,SD
2000-04-01,116312,SD
2000-07-01,109428,SD
2000-10-01,115820,SD
2001-01-01,118228,SD
2001-04-01,123624,SD
2001-07-01,122784,SD
2001-10-01,134284,SD
2002-01-01,135520,SD
2002-04-01,137640,SD
2002-07-01,139704,SD
2002-10-01,145244,SD
2003-01-01,145656,SD
2003-04-01,149000,SD
2003-07-01,149532,SD
2003-10-01,146024,SD
2004-01-01,144176,SD
2004-04-01,144360,SD
2004-07-01,144460,SD
2004-10-01,144656,SD
2005-01-01,151924,SD
2005-04-01,149196,SD
2005-07-01,152548,SD
2005-10-01,154640,SD
2006-01-01,159052,SD
2006-04-01,158808,SD
2006-07-01,160500,SD
2006-10-01,160216,SD
2007-01-01,157476,SD
2007-04-01,157072,SD
2007-07-01,155304,SD
2007-10-01,163632,SD
2008-01-01,169680,SD
2008-04-01,172716,SD
2008-07-01,176668,SD
2008-10-01,175460,SD
2009-01-01,176308,SD
2009-04-01,175056,SD
2009-07-01,181252,SD
2009-10-01,178112,SD
2010-01-01,212688,SD
2010-04-01,181004,SD
2010-07-01,193420,SD
2010-10-01,186716,SD
2011-01-01,194980,SD
2011-04-01,197020,SD
2011-07-01,188476,SD
2011-10-01,194776,SD
2012-01-01,196048,SD
2012-04-01,199488,SD
2012-07-01,200292,SD
2012-10-01,198936,SD
2013-01-01,200596,SD
2013-04-01,198116,SD
2013-07-01,202996,SD
2013-10-01,201988,SD
2014-01-01,203764,SD
2014-04-01,202172,SD
2014-07-01,200496,SD
2014-10-01,200552,SD
2015-01-01,199912,SD
2015-04-01,199628,SD
2015-07-01,206532,SD
2015-10-01,201504,SD
2016-01-01,210208,SD
2016-04-01,212936,SD
2016-07-01,209900,SD
2016-10-01,213728,SD
2017-01-01,211588,SD
2017-04-01,209200,SD
2017-07-01,210680,SD
2017-10-01,219704,SD
2018-01-01,227012,SD
2018-04-01,229388,SD
2018-07-01,232804,SD
2018-10-01,233628,SD
2019-01-01,231564,SD
2019-04-01,228676,SD
2019-07-01,228688,SD
2019-10-01,231556,SD
2020-01-01,244764,SD
2020-04-01,228468,SD
2020-07-01,235868,SD
2020-10-01,236044,SD
2021-01-01,253316,SD
2021-04-01,248792,SD
2021-07-01,257040,SD
2021-10-01,261940,SD
2022-01-01,261792,SD
2022-04-01,263676,SD
2022-07-01,263976,SD
2022-10-01,272036,SD
2023-01-01,272316,SD
2023-04-01,274808,SD
2023-07-01,273208,SD
2023-10-01,276512,SD
2024-01-01,279894,SD
2024-04-01,278020,SD
2024-07-01,282001,SD
2024-10-01,286356,SD
1998-01-01,866616,TN
1998-04-01,873576,TN
1998-07-01,919604,TN
1998-10-01,915116,TN
1999-01-01,949040,TN
1999-04-01,985244,TN
1999-07-01,999960,TN
1999-10-01,1028476,TN
2000-01-01,1043564,TN
2000-04-01,1068528,TN
2000-07-01,1097776,TN
2000-10-01,1134536,TN
2001-01-01,1149500,TN
2001-04-01,1197360,TN
2001-07-01,1207592,TN
2001-10-01,1240428,TN
2002-01-01,1275716,TN
2002-04-01,1313960,TN
2002-07-01,1350172,TN
2002-10-01,1394024,TN
2003-01-01,1464672,TN
2003-04-01,1503736,TN
2003-07-01,1494400,TN
2003-10-01,1460080,TN
2004-01-01,1455956,TN
2004-04-01,1487336,TN
2004-07-01,1623384,TN
2004-10-01,1854232,TN
2005-01-01,1610056,TN
2005-04-01,1766600,TN
2005-07-01,1863496,TN
2005-10-01,1736492,TN
2006-01-01,1546952,TN
2006-04-01,1449120,TN
2006-07-01,1338568,TN
2006-10-01,1348028,TN
2007-01-01,1455464,TN
2007-04-01,1514624,TN
2007-07-01,1562580,TN
2007-10-01,1636216,TN
2008-01-01,1600304,TN
2008-04-01,1625988,TN
2008-07-01,1659256,TN
2008-10-01,1690548,TN
2009-01-01,1709048,TN
2009-04-01,1715956,TN
2009-07-01,1729284,TN
2009-10-01,1742804,TN
2010-01-01,1748176,TN
2010-04-01,1744788,TN
2010-07-01,1787868,TN
2010-10-01,1821436,TN
2011-01-01,1816536,TN
2011-04-01,1837632,TN
2011-07-01,1869436,TN
2011-10-01,1870652,TN
2012-01-01,1905960,TN
2012-04-01,1951720,TN
2012-07-01,1949320,TN
2012-10-01,1990560,TN
2013-01-01,1995748,TN
2013-04-01,2025964,TN
2013-07-01,2041876,TN
2013-10-01,2063180,TN
2014-01-01,2078400,TN
2014-04-01,2091636,TN
2014-07-01,2099404,TN
2014-10-01,2085624,TN
2015-01-01,2080800,TN
2015-04-01,2111868,TN
2015-07-01,2156396,TN
2015-10-01,2220984,TN
2016-01-01,2219512,TN
2016-04-01,2266056,TN
2016-07-01,2317996,TN
2016-10-01,2389492,TN
2017-01-01,2384944,TN
2017-04-01,2421084,TN
2017-07-01,2407932,TN
2017-10-01,2423340,TN
2018-01-01,2459404,TN
2018-04-01,2490280,TN
2018-07-01,2519656,TN
2018-10-01,2613820,TN
2019-01-01,2666948,TN
2019-04-01,2696580,TN
2019-07-01,2745516,TN
2019-10-01,2774368,TN
2020-01-01,2788200,TN
2020-04-01,2729312,TN
2020-07-01,2616688,TN
2020-10-01,2846188,TN
2021-01-01,2759688,TN
2021-04-01,2894180,TN
2021-07-01,2981744,TN
2021-10-01,3029460,TN
2022-01-01,3072348,TN
2022-04-01,3076944,TN
2022-07-01,3191292,TN
2022-10-01,3245660,TN
2023-01-01,3217528,TN
2023-04-01,3265556,TN
2023-07-01,3328668,TN
2023-10-01,3415692,TN
2024-01-01,3466862,TN
2024-04-01,3554732,TN
2024-07-01,3545413,TN
2024-10-01,3563186,TN
1998-01-01,2080832,TX
1998-04-01,2110552,TX
1998-07-01,2176376,TX
1998-10-01,2239612,TX
1999-01-01,2383536,TX
1999-04-01,2477052,TX
1999-07-01,2545728,TX
1999-10-01,2723168,TX
2000-01-01,2669964,TX
2000-04-01,2677004,TX
2000-07-01,2914132,TX
2000-10-01,2847440,TX
2001-01-01,2985824,TX
2001-04-01,3066664,TX
2001-07-01,3142012,TX
2001-10-01,3212608,TX
2002-01-01,3244808,TX
2002-04-01,3330460,TX
2002-07-01,3413512,TX
2002-10-01,3443104,TX
2003-01-01,3457476,TX
2003-04-01,3474288,TX
2003-07-01,3499024,TX
2003-10-01,3536584,TX
2004-01-01,3630220,TX
2004-04-01,3663248,TX
2004-07-01,3735112,TX
2004-10-01,3770208,TX
2005-01-01,3766788,TX
2005-04-01,3807976,TX
2005-07-01,3948428,TX
2005-10-01,3961396,TX
2006-01-01,4004580,TX
2006-04-01,4082376,TX
2006-07-01,4087592,TX
2006-10-01,4203440,TX
2007-01-01,4304580,TX
2007-04-01,4408536,TX
2007-07-01,4467052,TX
2007-10-01,4582336,TX
2008-01-01,4683020,TX
2008-04-01,4798960,TX
2008-07-01,4943772,TX
2008-10-01,5049632,TX
2009-01-01,5070796,TX
2009-04-01,5161904,TX
2009-07-01,5195708,TX
2009-10-01,5379828,TX
2010-01-01,5380580,TX
2010-04-01,5465308,TX
2010-07-01,5524352,TX
2010-10-01,5669620,TX
2011-01-01,5713556,TX
2011-04-01,5910416,TX
2011-07-01,5963788,TX
2011-10-01,5874212,TX
2012-01-01,6139460,TX
2012-04-01,6030392,TX
2012-07-01,6129028,TX
2012-10-01,6153808,TX
2013-01-01,6274120,TX
2013-04-01,6289936,TX
2013-07-01,6591600,TX
2013-10-01,6629672,TX
2014-01-01,6576792,TX
2014-04-01,6599784,TX
2014-07-01,6615648,TX
2014-10-01,6686444,TX
2015-01-01,6845820,TX
2015-04-01,6806520,TX
2015-07-01,6928520,TX
2015-10-01,7154144,TX
2016-01-01,7199152,TX
2016-04-01,7439640,TX
2016-07-01,7672172,TX
2016-10-01,7866856,TX
2017-01-01,7981116,TX
2017-04-01,8158568,TX
2017-07-01,8146852,TX
2017-10-01,8271952,TX
2018-01-01,8367216,TX
2018-04-01,8592328,TX
2018-07-01,8664688,TX
2018-10-01,8839080,TX
2019-01-01,8879992,TX
2019-04-01,9134056,TX
2019-07-01,9385316,TX
2019-10-01,9673252,TX
2020-01-01,9772696,TX
2020-04-01,9478732,TX
2020-07-01,9597004,TX
2020-10-01,9895612,TX
2021-01-01,10206280,TX
2021-04-01,10599440,TX
2021-07-01,10585420,TX
2021-10-01,10922396,TX
2022-01-01,10783660,TX
2022-04-01,11261008,TX
2022-07-01,11721948,TX
2022-10-01,11738840,TX
2023-01-01,11929544,TX
2023-04-01,11818388,TX
2023-07-01,12021808,TX
2023-10-01,12361508,TX
2024-01-01,12561021,TX
2024-04-01,12940116,TX
2024-07-01,12881863,TX
2024-10-01,12930521,TX
1998-01-01,395416,UT
1998-04-01,395360,UT
1998-07-01,398320,UT
1998-10-01,410672,UT
1999-01-01,435404,UT
1999-04-01,436352,UT
1999-07-01,447392,UT
1999-10-01,479844,UT
2000-01-01,482376,UT
2000-04-01,511464,UT
2000-07-01,507056,UT
2000-10-01,530812,UT
2001-01-01,506796,UT
2001-04-01,576860,UT
2001-07-01,562056,UT
2001-10-01,595736,UT
2002-01-01,633356,UT
2002-04-01,581700,UT
2002-07-01,620008,UT
2002-10-01,605484,UT
2003-01-01,632680,UT
2003-04-01,614536,UT
2003-07-01,623396,UT
2003-10-01,630764,UT
2004-01-01,637188,UT
2004-04-01,679292,UT
2004-07-01,695056,UT
2004-10-01,706464,UT
2005-01-01,723568,UT
2005-04-01,744932,UT
2005-07-01,759624,UT
2005-10-01,769720,UT
2006-01-01,784716,UT
2006-04-01,831668,UT
2006-07-01,841680,UT
2006-10-01,857520,UT
2007-01-01,866704,UT
2007-04-01,888604,UT
2007-07-01,901772,UT
2007-10-01,933592,UT
2008-01-01,942796,UT
2008-04-01,965588,UT
2008-07-01,977672,UT
2008-10-01,975288,UT
2009-01-01,985904,UT
2009-04-01,984876,UT
2009-07-01,1013080,UT
2009-10-01,1028840,UT
2010-01-01,1048488,UT
2010-04-01,1064244,UT
2010-07-01,1103424,UT
2010-10-01,1111004,UT
2011-01-01,1123128,UT
2011-04-01,1139120,UT
2011-07-01,1159776,UT
2011-10-01,1152496,UT
2012-01-01,1182528,UT
2012-04-01,1192824,UT
2012-07-01,1171116,UT
2012-10-01,1203648,UT
2013-01-01,1223464,UT
2013-04-01,1237328,UT
2013-07-01,1219500,UT
2013-10-01,1296888,UT
2014-01-01,1254428,UT
2014-04-01,1280280,UT
2014-07-01,1404332,UT
2014-10-01,1320164,UT
2015-01-01,1324392,UT
2015-04-01,1462528,UT
2015-07-01,1348472,UT
2015-10-01,1394996,UT
2016-01-01,1433260,UT
2016-04-01,1477208,UT
2016-07-01,1477696,UT
2016-10-01,1500912,UT
2017-01-01,1544192,UT
2017-04-01,1586168,UT
2017-07-01,1651700,UT
2017-10-01,1661328,UT
2018-01-01,1700292,UT
2018-04-01,1698420,UT
2018-07-01,1776244,UT
2018-10-01,1796252,UT
2019-01-01,1828140,UT
2019-04-01,1837168,UT
2019-07-01,1890760,UT
2019-10-01,2027008,UT
2020-01-01,2082040,UT
2020-04-01,2012964,UT
2020-07-01,2075836,UT
2020-10-01,2125832,UT
2021-01-01,2281720,UT
2021-04-01,2266636,UT
2021-07-01,2212732,UT
2021-10-01,2220580,UT
2022-01-01,2308428,UT
2022-04-01,2303312,UT
2022-07-01,2390944,UT
2022-10-01,2434320,UT
2023-01-01,2379620,UT
2023-04-01,2482148,UT
2023-07-01,2488460,UT
2023-10-01,2652912,UT
2024-01-01,2524712,UT
2024-04-01,2659210,UT
2024-07-01,2700400,UT
2024-10-01,2790839,UT
1998-01-01,227600,VT
1998-04-01,233360,VT
1998-07-01,235824,VT
1998-10-01,244140,VT
1999-01-01,249880,VT
1999-04-01,254984,VT
1999-07-01,258468,VT
1999-10-01,266376,VT
2000-01-01,271128,VT
2000-04-01,272316,VT
2000-07-01,280992,VT
2000-10-01,278728,VT
2001-01-01,282184,VT
2001-04-01,276964,VT
2001-07-01,296680,VT
2001-10-01,297160,VT
2002-01-01,309044,VT
2002-04-01,314712,VT
2002-07-01,309516,VT
2002-10-01,324740,VT
2003-01-01,320532,VT
2003-04-01,322900,VT
2003-07-01,326404,VT
2003-10-01,327300,VT
2004-01-01,331284,VT
2004-04-01,353524,VT
2004-07-01,348544,VT
2004-10-01,364112,VT
2005-01-01,353040,VT
2005-04-01,365040,VT
2005-07-01,366888,VT
2005-10-01,358408,VT
2006-01-01,380068,VT
2006-04-01,371784,VT
2006-07-01,386788,VT
2006-10-01,387192,VT
2007-01-01,388848,VT
2007-04-01,393968,VT
2007-07-01,402720,VT
2007-10-01,405732,VT
2008-01-01,418708,VT
2008-04-01,421580,VT
2008-07-01,427844,VT
2008-10-01,422792,VT
2009-01-01,426084,VT
2009-04-01,424572,VT
2009-07-01,421288,VT
2009-10-01,438428,VT
2010-01-01,398532,VT
2010-04-01,413972,VT
2010-07-01,423224,VT
2010-10-01,442316,VT
2011-01-01,421728,VT
2011-04-01,425872,VT
2011-07-01,445488,VT
2011-10-01,435940,VT
2012-01-01,437440,VT
2012-04-01,447572,VT
2012-07-01,440972,VT
2012-10-01,449700,VT
2013-01-01,459188,VT
2013-04-01,463984,VT
2013-07-01,457904,VT
2013-10-01,466692,VT
2014-01-01,476884,VT
2014-04-01,480632,VT
2014-07-01,489324,VT
2014-10-01,483520,VT
2015-01-01,469464,VT
2015-04-01,475828,VT
2015-07-01,492664,VT
2015-10-01,508008,VT
2016-01-01,539568,VT
2016-04-01,565436,VT
2016-07-01,574480,VT
2016-10-01,603604,VT
2017-01-01,614992,VT
2017-04-01,600432,VT
2017-07-01,604236,VT
2017-10-01,605832,VT
2018-01-01,614256,VT
2018-04-01,612548,VT
2018-07-01,617256,VT
2018-10-01,620880,VT
2019-01-01,604436,VT
2019-04-01,618968,VT
2019-07-01,611828,VT
2019-10-01,608748,VT
2020-01-01,612712,VT
2020-04-01,591264,VT
2020-07-01,540544,VT
2020-10-01,588748,VT
2021-01-01,529896,VT
2021-04-01,555356,VT
2021-07-01,562404,VT
2021-10-01,585936,VT
2022-01-01,562740,VT
2022-04-01,575140,VT
2022-07-01,618740,VT
2022-10-01,612308,VT
2023-01-01,609292,VT
2023-04-01,612408,VT
2023-07-01,622752,VT
2023-10-01,640224,VT
2024-01-01,649373,VT
2024-04-01,651648,VT
2024-07-01,663824,VT
2024-10-01,676199,VT
1998-01-01,1005152,VA
1998-04-01,994260,VA
1998-07-01,1030268,VA
1998-10-01,1038592,VA
1999-01-01,1092216,VA
1999-04-01,1127312,VA
1999-07-01,1116548,VA
1999-10-01,1186148,VA
2000-01-01,1220548,VA
2000-04-01,1231244,VA
2000-07-01,1300836,VA
2000-10-01,1251644,VA
2001-01-01,1362776,VA
2001-04-01,1387476,VA
2001-07-01,1403312,VA
2001-10-01,1427852,VA
2002-01-01,1434108,VA
2002-04-01,1488712,VA
2002-07-01,1567680,VA
2002-10-01,1617116,VA
2003-01-01,1610288,VA
2003-04-01,1623456,VA
2003-07-01,1669552,VA
2003-10-01,1700252,VA
2004-01-01,1732884,VA
2004-04-01,1881676,VA
2004-07-01,1812296,VA
2004-10-01,1841696,VA
2005-01-01,1845644,VA
2005-04-01,1900256,VA
2005-07-01,1918884,VA
2005-10-01,1960980,VA
2006-01-01,2038384,VA
2006-04-01,2064532,VA
2006-07-01,2129748,VA
2006-10-01,2178016,VA
2007-01-01,2333080,VA
2007-04-01,2336648,VA
2007-07-01,2391576,VA
2007-10-01,2438204,VA
2008-01-01,2466228,VA
2008-04-01,2530232,VA
2008-07-01,2614456,VA
2008-10-01,2687652,VA
2009-01-01,2773584,VA
2009-04-01,2825512,VA
2009-07-01,2914992,VA
2009-10-01,2882848,VA
2010-01-01,2791944,VA
2010-04-01,2808804,VA
2010-07-01,2819992,VA
2010-10-01,2842472,VA
2011-01-01,2718768,VA
2011-04-01,2807432,VA
2011-07-01,2792880,VA
2011-10-01,2807812,VA
2012-01-01,2805076,VA
2012-04-01,2782756,VA
2012-07-01,2811276,VA
2012-10-01,2842052,VA
2013-01-01,2863548,VA
2013-04-01,2852292,VA
2013-07-01,2893852,VA
2013-10-01,2884828,VA
2014-01-01,2828132,VA
2014-04-01,2849720,VA
2014-07-01,2815592,VA
2014-10-01,2842100,VA
2015-01-01,2813428,VA
2015-04-01,2878768,VA
2015-07-01,2868360,VA
2015-10-01,2946440,VA
2016-01-01,2944592,VA
2016-04-01,3012344,VA
2016-07-01,3062332,VA
2016-10-01,3068852,VA
2017-01-01,3127860,VA
2017-04-01,3100868,VA
2017-07-01,3116576,VA
2017-10-01,3113640,VA
2018-01-01,3226868,VA
2018-04-01,3201512,VA
2018-07-01,3296832,VA
2018-10-01,3315672,VA
2019-01-01,3323716,VA
2019-04-01,3412040,VA
2019-07-01,3387676,VA
2019-10-01,3442040,VA
2020-01-01,3717444,VA
2020-04-01,3321732,VA
2020-07-01,3487388,VA
2020-10-01,3547828,VA
2021-01-01,3595688,VA
2021-04-01,3705608,VA
2021-07-01,3731964,VA
2021-10-01,4033360,VA
2022-01-01,3751456,VA
2022-04-01,3802952,VA
2022-07-01,4032888,VA
2022-10-01,3870716,VA
2023-01-01,4063608,VA
2023-04-01,3986288,VA
2023-07-01,4023308,VA
2023-10-01,4102560,VA
2024-01-01,4198108,VA
2024-04-01,4378812,VA
2024-07-01,4211837,VA
2024-10-01,4369057,VA
1998-01-01,660440,WA
1998-04-01,669952,WA
1998-07-01,698852,WA
1998-10-01,703468,WA
1999-01-01,709660,WA
1999-04-01,728696,WA
1999-07-01,723436,WA
1999-10-01,759340,WA
2000-01-01,774748,WA
2000-04-01,792100,WA
2000-07-01,806592,WA
2000-10-01,827704,WA
2001-01-01,868892,WA
2001-04-01,879264,WA
2001-07-01,895192,WA
2001-10-01,901212,WA
2002-01-01,907320,WA
2002-04-01,930652,WA
2002-07-01,944240,WA
2002-10-01,952120,WA
2003-01-01,949896,WA
2003-04-01,959132,WA
2003-07-01,967160,WA
2003-10-01,982660,WA
2004-01-01,1009328,WA
2004-04-01,1020724,WA
2004-07-01,1074640,WA
2004-10-01,1016652,WA
2005-01-01,1062196,WA
2005-04-01,1052280,WA
2005-07-01,1039820,WA
2005-10-01,1087512,WA
2006-01-01,1097948,WA
2006-04-01,1111004,WA
2006-07-01,1120384,WA
2006-10-01,1134048,WA
2007-01-01,1188004,WA
2007-04-01,1188360,WA
2007-07-01,1229056,WA
2007-10-01,1241908,WA
2008-01-01,1277924,WA
2008-04-01,1302912,WA
2008-07-01,1341468,WA
2008-10-01,1344856,WA
2009-01-01,1343780,WA
2009-04-01,1358236,WA
2009-07-01,1347980,WA
2009-10-01,1367388,WA
2010-01-01,1392244,WA
2010-04-01,1420172,WA
2010-07-01,1451308,WA
2010-10-01,1440784,WA
2011-01-01,1505608,WA
2011-04-01,1488104,WA
2011-07-01,1476268,WA
2011-10-01,1504200,WA
2012-01-01,1530312,WA
2012-04-01,1549892,WA
2012-07-01,1555608,WA
2012-10-01,1602732,WA
2013-01-01,1612440,WA
2013-04-01,1644580,WA
2013-07-01,1634980,WA
2013-10-01,1675548,WA
2014-01-01,1676884,WA
2014-04-01,1672720,WA
2014-07-01,1705456,WA
2014-10-01,1722072,WA
2015-01-01,1741316,WA
2015-04-01,1764180,WA
2015-07-01,1759168,WA
2015-10-01,1730476,WA
2016-01-01,1776032,WA
